Words_Title,Chars_Title,Upper_percentage,Lower_percentage
3,17,7,93
5,23,5,89
2,9,12,88
3,19,6,88
3,22,5,85
4,21,6,94
2,15,7,93
8,36,4,86
9,34,27,58
4,35,12,84
3,17,20,53
2,21,0,100
2,10,22,78
7,28,18,73
2,14,8,92
4,25,18,82
2,14,8,92
5,27,4,83
2,18,6,88
3,26,4,96
3,11,11,89
3,15,0,100
4,23,15,85
2,16,0,100
4,18,7,87
5,27,4,96
2,11,10,90
4,19,100,0
2,15,7,86
4,23,5,95
8,46,3,92
5,18,14,79
8,44,5,95
4,28,4,92
3,16,7,93
3,15,8,92
1,7,14,86
5,34,13,87
2,19,6,94
3,21,16,84
1,12,8,92
4,19,6,88
2,13,8,92
2,9,0,100
2,20,5,95
6,30,4,92
9,37,3,90
3,12,10,90
2,10,11,89
1,10,10,20
1,8,12,88
4,18,7,87
2,19,6,94
2,13,8,83
3,13,27,73
2,8,14,86
1,4,75,0
2,13,17,83
4,23,5,95
3,13,18,82
10,54,2,84
2,11,10,80
2,12,36,64
2,14,8,92
10,44,6,77
9,40,3,97
6,26,5,81
5,38,9,88
4,21,6,83
3,20,6,89
2,14,8,92
2,8,100,0
4,24,5,90
1,11,9,91
1,11,9,91
1,11,9,91
3,14,25,75
2,16,7,80
8,45,8,92
14,60,2,96
3,12,30,70
3,16,7,79
8,33,4,88
2,13,8,92
3,15,100,0
2,8,14,86
4,25,5,91
2,14,15,85
19,98,8,87
3,25,4,96
4,26,4,96
7,39,3,94
1,4,25,50
8,39,3,94
5,25,5,95
3,26,8,92
4,33,10,90
3,24,5,95
2,14,15,85
7,35,3,97
1,11,9,91
13,60,8,90
2,15,7,93
9,40,6,91
5,21,6,88
3,16,100,0
4,30,4,96
2,17,12,88
2,14,8,85
1,9,11,89
2,11,10,90
2,10,11,89
2,14,0,100
6,32,4,96
5,24,20,80
3,23,10,90
3,13,9,82
4,27,12,88
7,38,3,97
1,9,11,89
2,10,0,100
1,8,12,88
5,27,4,83
2,10,11,89
3,20,11,89
3,15,8,92
2,14,15,85
4,28,16,72
6,40,3,91
9,64,2,95
1,11,9,91
3,22,5,95
3,14,8,92
5,19,20,80
2,10,22,78
1,12,75,0
1,9,11,89
3,24,5,95
3,13,9,82
4,24,19,81
2,13,17,83
1,1,100,0
1,8,12,88
5,25,5,90
2,8,29,71
5,29,4,88
3,16,7,86
4,23,15,85
4,23,100,0
14,80,1,97
2,16,7,87
4,18,7,93
2,10,11,89
14,92,4,95
5,22,6,78
5,17,0,100
4,17,21,79
2,17,6,94
10,54,2,96
5,24,5,95
6,37,3,97
8,50,5,90
4,21,6,83
3,12,10,80
5,42,3,89
6,27,18,82
8,38,6,87
3,20,0,100
8,43,9,89
4,18,7,93
2,8,29,71
7,44,3,97
2,18,12,82
70,385,4,91
1,8,12,88
1,7,14,86
2,10,11,89
2,20,5,89
2,11,10,90
5,23,0,100
1,11,9,91
9,51,5,86
4,27,8,88
5,21,6,88
5,24,5,90
4,17,7,93
3,15,15,77
1,8,12,75
2,19,6,94
6,31,4,92
3,14,25,75
3,17,7,87
3,24,9,91
4,18,7,93
3,16,7,93
4,18,7,93
7,30,4,92
7,40,6,88
3,22,5,90
6,26,5,90
6,28,4,96
1,7,14,86
3,21,5,95
6,40,6,91
3,23,5,95
2,28,7,81
3,19,18,59
2,11,10,80
6,29,4,92
3,13,9,82
2,10,22,78
3,14,25,75
2,13,8,92
7,31,20,68
5,34,3,97
2,20,11,89
